county_name	geoid	url	obs_count	iconic_taxon	common_name	sci_name	photo	photo_attribution	critter_obs_count
Freestone County, TX	48161	http://www.inaturalist.org/observations?place_id=812	141	47126	American Beautyberry	Callicarpa americana	http://farm1.staticflickr.com/109/264530560_1ec106ef60_s.jpg	(c) Todd J, some rights reserved (CC BY-NC-ND)	3
Mills County, TX	48333	http://www.inaturalist.org/observations?place_id=1714	12	40151	Common Hog-nosed Skunk	Conepatus leuconotus	http://farm7.staticflickr.com/6134/6005914908_11f4f35705_s.jpg	(c) Saguaro National Park, some rights reserved (CC BY)	2
Brewster County, TX	48043	http://www.inaturalist.org/observations?place_id=800	3832	26036	Western Diamondback Rattlesnake	Crotalus atrox	http://farm2.staticflickr.com/1275/1347727277_5dae0335df_s.jpg	(c) Jerry Oldenettel, some rights reserved (CC BY-NC-SA)	152
Briscoe County, TX	48045	http://www.inaturalist.org/observations?place_id=801	252	20978	Western Tiger Salamander	Ambystoma mavortium	http://farm4.staticflickr.com/3427/3793538861_6fcb96f2b0_s.jpg	(c) Matt Reinbold, some rights reserved (CC BY-SA)	41
Parmer County, TX	48369	http://www.inaturalist.org/observations?place_id=889	21	3	Loggerhead Shrike	Lanius ludovicianus	http://static.inaturalist.org/photos/223288/square.jpg?1356540556	(c) greglasley, some rights reserved (CC BY-NC), uploaded by Greg Lasley	3
Roberts County, TX	48393	http://www.inaturalist.org/observations?place_id=890	10	26036	Bullsnake	Pituophis catenifer sayi	http://farm5.staticflickr.com/4146/5063516686_c122242b0d_s.jpg	(c) tom spinker, some rights reserved (CC BY-NC-ND)	2
Runnels County, TX	48399	http://www.inaturalist.org/observations?place_id=891	98	26036	Concho Watersnake	Nerodia paucimaculata	http://static.inaturalist.org/photos/178064/square.jpg?1444580617	(c) Toby Hibbitts, all rights reserved	7
Knox County, TX	48275	http://www.inaturalist.org/observations?place_id=892	61	26036	Western Diamondback Rattlesnake	Crotalus atrox	http://farm2.staticflickr.com/1275/1347727277_5dae0335df_s.jpg	(c) Jerry Oldenettel, some rights reserved (CC BY-NC-SA)	6
Leon County, TX	48289	http://www.inaturalist.org/observations?place_id=893	136	26036	Timber Rattlesnake	Crotalus horridus	http://farm1.staticflickr.com/216/484186958_821c8f7e99_s.jpg	(c) Tad Arensmeier, some rights reserved (CC BY)	11
Real County, TX	48385	http://www.inaturalist.org/observations?place_id=1488	368	20978	Valdina Farms Salamander	Eurycea troglodytes	http://static.inaturalist.org/photos/155762/square.jpg?1444549998	(c) Matthijs Hollanders, all rights reserved	9
Gillespie County, TX	48171	http://www.inaturalist.org/observations?place_id=1550	290	40151	Raccoon	Procyon lotor	http://farm4.staticflickr.com/3283/2729562910_c2d626d430_s.jpg	(c) Josh More, some rights reserved (CC BY-NC-ND)	7
Upshur County, TX	48459	http://www.inaturalist.org/observations?place_id=1716	623	47158	Fragile Forktail	Ischnura posita	http://farm5.staticflickr.com/4062/4253479783_68b2eb33e5_s.jpg	(c) Lynette Schimming, some rights reserved (CC BY-NC)	10
Henderson County, TX	48213	http://www.inaturalist.org/observations?place_id=1799	153	26036	Three-toed Box Turtle	Terrapene carolina triunguis	http://farm2.staticflickr.com/1251/560600301_770765e161_s.jpg	(c) dcp, some rights reserved (CC BY-NC-ND)	7
Houston County, TX	48225	http://www.inaturalist.org/observations?place_id=1800	149	20978	Eastern Newt	Notophthalmus viridescens	http://static.inaturalist.org/photos/981/square.jpg?1444256853	(c) Anita Gould, some rights reserved (CC BY-NC-SA), uploaded by Anita	9
Jack County, TX	48237	http://www.inaturalist.org/observations?place_id=1801	138	47158	American Bumble Bee	Bombus pensylvanicus	http://farm3.staticflickr.com/2439/3704588096_eab2c8f029_s.jpg	(c) Dan Mullen, some rights reserved (CC BY-NC-ND)	4
Kenedy County, TX	48261	http://www.inaturalist.org/observations?place_id=1802	426	26036	Texas Spiny Lizard	Sceloporus olivaceus	http://farm2.staticflickr.com/1121/4731885171_44da201ef4_s.jpg	(c) Matthew High, some rights reserved (CC BY-NC)	15
Oldham County, TX	48359	http://www.inaturalist.org/observations?place_id=2733	10	26036	Snapping Turtle	Chelydra serpentina	http://farm4.staticflickr.com/3175/2850135743_563b1b7a3e_s.jpg	(c) Karim Rezk, some rights reserved (CC BY-NC-ND)	1
Liberty County, TX	48291	http://www.inaturalist.org/observations?place_id=2734	138	26036	Green Anole	Anolis carolinensis	http://static.inaturalist.org/photos/2626904/square.jpg?1447012355	(c) Roberto R. Calderón, some rights reserved (CC BY-NC)	5
Llano County, TX	48299	http://www.inaturalist.org/observations?place_id=2735	431	26036	Crevice Spiny Lizard	Sceloporus poinsettii	http://farm6.staticflickr.com/5289/5262453365_f179af6c03_s.jpg	(c) Jerry Oldenettel, some rights reserved (CC BY-NC-SA)	11
Wood County, TX	48499	http://www.inaturalist.org/observations?place_id=1492	484	20978	Spring Peeper	Pseudacris crucifer	http://farm6.staticflickr.com/5229/5692045138_58fcd5c4a4_s.jpg	(c) Todd Pierson, some rights reserved (CC BY-NC-SA)	6
Lamar County, TX	48277	http://www.inaturalist.org/observations?place_id=2639	243	26036	Three-toed Box Turtle	Terrapene carolina triunguis	http://farm2.staticflickr.com/1251/560600301_770765e161_s.jpg	(c) dcp, some rights reserved (CC BY-NC-ND)	2
Kaufman County, TX	48257	http://www.inaturalist.org/observations?place_id=3000	483	3	Bald Eagle	Haliaeetus leucocephalus	http://farm4.staticflickr.com/3282/3057906165_ec84bafc1d_s.jpg	(c) Doris, some rights reserved (CC BY-NC-SA)	39
Culberson County, TX	48109	http://www.inaturalist.org/observations?place_id=516	553	26036	Western Diamondback Rattlesnake	Crotalus atrox	http://farm2.staticflickr.com/1275/1347727277_5dae0335df_s.jpg	(c) Jerry Oldenettel, some rights reserved (CC BY-NC-SA)	13
Jasper County, TX	48241	http://www.inaturalist.org/observations?place_id=562	2376	3	Northern Cardinal	Cardinalis cardinalis	http://farm3.staticflickr.com/2051/2133506370_9cb5c88a52_s.jpg	(c) Jerry Oldenettel, some rights reserved (CC BY-NC-SA)	81
Borden County, TX	48033	http://www.inaturalist.org/observations?place_id=882	156	26036	Texas Horned Lizard	Phrynosoma cornutum	http://farm1.staticflickr.com/184/395828737_dc53a4b698_s.jpg	(c) Amy  Buthod, some rights reserved (CC BY-NC-SA)	27
Crane County, TX	48103	http://www.inaturalist.org/observations?place_id=1706	33	26036	Texas Horned Lizard	Phrynosoma cornutum	http://farm1.staticflickr.com/184/395828737_dc53a4b698_s.jpg	(c) Amy  Buthod, some rights reserved (CC BY-NC-SA)	4
Brown County, TX	48049	http://www.inaturalist.org/observations?place_id=276	128	20978	Blanchard's Cricket Frog	Acris blanchardi	http://farm5.staticflickr.com/4059/4532361447_49156a72d4_s.jpg	(c) Andy Kraemer, some rights reserved (CC BY-NC)	11
Bandera County, TX	48019	http://www.inaturalist.org/observations?place_id=311	664	20978	Valdina Farms Salamander	Eurycea troglodytes	http://static.inaturalist.org/photos/155762/square.jpg?1444549998	(c) Matthijs Hollanders, all rights reserved	19
Burleson County, TX	48051	http://www.inaturalist.org/observations?place_id=312	234	26036	Western Rat Snake	Pantherophis obsoletus	http://farm2.staticflickr.com/1331/5180564044_81bbe69e69_s.jpg	(c) Todd Pierson, some rights reserved (CC BY-NC-SA)	8
Collingsworth County, TX	48087	http://www.inaturalist.org/observations?place_id=313	24	3	American Kestrel	Falco sparverius	http://farm4.staticflickr.com/3418/3213612671_8cfcf8e5e1_s.jpg	(c) Blake Matheson, some rights reserved (CC BY-NC)	2
Coleman County, TX	48083	http://www.inaturalist.org/observations?place_id=314	125	26036	Western Ribbon Snake	Thamnophis proximus	http://farm7.staticflickr.com/6192/6132056060_5cef740cb7_s.jpg	(c) A. Jaszlics, some rights reserved (CC BY-NC)	5
Frio County, TX	48163	http://www.inaturalist.org/observations?place_id=322	220	26036	Texas Tortoise	Gopherus berlandieri	http://farm1.staticflickr.com/28/57391707_7c74624422_s.jpg	(c) Clinton & Charles Robertson, some rights reserved (CC BY-SA)	69
Glasscock County, TX	48173	http://www.inaturalist.org/observations?place_id=323	81	26036	Spot-tailed Earless Lizard	Holbrookia lacerata	http://static.inaturalist.org/photos/185869/square.JPG?1349806170	(c) herpguy, all rights reserved, uploaded by Paul Freed	9
Gregg County, TX	48183	http://www.inaturalist.org/observations?place_id=324	1921	47158	Double-striped Bluet	Enallagma basidens	http://farm4.staticflickr.com/3130/2867038790_f8ec11da31_s.jpg	(c) Richard, some rights reserved (CC BY-NC-SA)	43
Refugio County, TX	48391	http://www.inaturalist.org/observations?place_id=400	103	26036	Western Cottonmouth	Agkistrodon piscivorus leucostoma	http://farm3.staticflickr.com/2027/2651916875_024b442ee6_s.jpg	(c) tom spinker, some rights reserved (CC BY-NC-ND)	7
Live Oak County, TX	48297	http://www.inaturalist.org/observations?place_id=841	78	20978	Texas Toad	Anaxyrus speciosus	http://farm3.staticflickr.com/2505/3973638301_aac09f3e37_s.jpg	(c) tom spinker, some rights reserved (CC BY-NC-ND)	3
Terry County, TX	48445	http://www.inaturalist.org/observations?place_id=842	28	3	Western Kingbird	Tyrannus verticalis	http://farm4.staticflickr.com/3471/3402745004_0fd3f00ae6_s.jpg	(c) Maggie.Smith, some rights reserved (CC BY-NC)	2
Schleicher County, TX	48413	http://www.inaturalist.org/observations?place_id=1213	32	26036	Western Diamondback Rattlesnake	Crotalus atrox	http://farm2.staticflickr.com/1275/1347727277_5dae0335df_s.jpg	(c) Jerry Oldenettel, some rights reserved (CC BY-NC-SA)	3
Shackelford County, TX	48417	http://www.inaturalist.org/observations?place_id=1214	53	47126	Antelope-Horns	Asclepias asperula	http://farm5.staticflickr.com/4011/4598865694_084be60a51_s.jpg	(c) Susan Adams, some rights reserved (CC BY-NC-SA)	3
Somervell County, TX	48425	http://www.inaturalist.org/observations?place_id=1215	567	40151	White-tailed Deer	Odocoileus virginianus	http://farm2.staticflickr.com/1354/751501000_16bdd8f809_s.jpg	(c) J. Martin, some rights reserved (CC BY-NC)	6
Trinity County, TX	48455	http://www.inaturalist.org/observations?place_id=1216	513	47126	Bald Cypress	Taxodium distichum	http://farm4.staticflickr.com/3227/2603541490_9b78c16f53_s.jpg	(c) ken mccown, some rights reserved (CC BY-NC-ND)	9
Wilson County, TX	48493	http://www.inaturalist.org/observations?place_id=1217	107	20978	Hurter's Spadefoot	Scaphiopus hurterii	http://farm1.staticflickr.com/33/60945771_1e01e26d9d_s.jpg	(c) Zack, some rights reserved (CC BY-NC-SA)	6
Bailey County, TX	48017	http://www.inaturalist.org/observations?place_id=1222	48	3	Ferruginous Hawk	Buteo regalis	http://farm4.staticflickr.com/3086/3129167285_5dc135a810_s.jpg	(c) Jerry Oldenettel, some rights reserved (CC BY-NC-SA)	4
Maverick County, TX	48323	http://www.inaturalist.org/observations?place_id=1713	40	26036	Checkered Garter Snake	Thamnophis marcianus	http://farm5.staticflickr.com/4140/4941324911_d2a0e2b938_s.jpg	(c) Jerry Oldenettel, some rights reserved (CC BY-NC-SA)	3
San Augustine County, TX	48405	http://www.inaturalist.org/observations?place_id=894	211	20978	Marbled Salamander	Ambystoma opacum	http://farm1.staticflickr.com/136/361937330_955c7dac89_s.jpg	(c) Patrick Coin, some rights reserved (CC BY-NC-SA)	14
Newton County, TX	48351	http://www.inaturalist.org/observations?place_id=929	83	20978	Southern Dusky Salamander	Desmognathus auriculatus	http://farm2.staticflickr.com/1037/4595931016_8d03a7327f_s.jpg	(c) Todd Pierson, some rights reserved (CC BY-NC-SA)	6
Hudspeth County, TX	48229	http://www.inaturalist.org/observations?place_id=931	224	26036	Western Diamondback Rattlesnake	Crotalus atrox	http://farm2.staticflickr.com/1275/1347727277_5dae0335df_s.jpg	(c) Jerry Oldenettel, some rights reserved (CC BY-NC-SA)	5
Dallas County, TX	48113	http://www.inaturalist.org/observations?place_id=1281	8982	3	Great Egret	Ardea alba	http://farm1.staticflickr.com/190/482019538_15b7e2311d_s.jpg	(c) Mike Baird, some rights reserved (CC BY)	185
Ellis County, TX	48139	http://www.inaturalist.org/observations?place_id=1290	2613	47158	American Bumble Bee	Bombus pensylvanicus	http://farm3.staticflickr.com/2439/3704588096_eab2c8f029_s.jpg	(c) Dan Mullen, some rights reserved (CC BY-NC-ND)	36
Dimmit County, TX	48127	http://www.inaturalist.org/observations?place_id=1484	240	26036	Texas Horned Lizard	Phrynosoma cornutum	http://farm1.staticflickr.com/184/395828737_dc53a4b698_s.jpg	(c) Amy  Buthod, some rights reserved (CC BY-NC-SA)	24
McMullen County, TX	48311	http://www.inaturalist.org/observations?place_id=1487	208	26036	Western Diamondback Rattlesnake	Crotalus atrox	http://farm2.staticflickr.com/1275/1347727277_5dae0335df_s.jpg	(c) Jerry Oldenettel, some rights reserved (CC BY-NC-SA)	16
Jones County, TX	48253	http://www.inaturalist.org/observations?place_id=1804	67	3	Song Sparrow	Melospiza melodia	http://static.inaturalist.org/photos/174068/square.jpg?1444572172	(c) NatureShutterbug, all rights reserved, uploaded by Lynn Watson, Santa Barbara	3
Lampasas County, TX	48281	http://www.inaturalist.org/observations?place_id=1805	119	20978	Blanchard's Cricket Frog	Acris blanchardi	http://farm5.staticflickr.com/4059/4532361447_49156a72d4_s.jpg	(c) Andy Kraemer, some rights reserved (CC BY-NC)	4
Menard County, TX	48327	http://www.inaturalist.org/observations?place_id=2432	33	40151	Striped Skunk	Mephitis mephitis	http://farm4.staticflickr.com/3477/3225052660_a781f21e48_s.jpg	(c) Marius Strom, some rights reserved (CC BY-NC)	2
Potter County, TX	48375	http://www.inaturalist.org/observations?place_id=2434	87	26036	Texas Horned Lizard	Phrynosoma cornutum	http://farm1.staticflickr.com/184/395828737_dc53a4b698_s.jpg	(c) Amy  Buthod, some rights reserved (CC BY-NC-SA)	5
Throckmorton County, TX	48447	http://www.inaturalist.org/observations?place_id=2435	12	26036	Western Massasauga	Sistrurus catenatus tergeminus			2
Wise County, TX	48497	http://www.inaturalist.org/observations?place_id=2436	668	26036	Western Rat Snake	Pantherophis obsoletus	http://farm2.staticflickr.com/1331/5180564044_81bbe69e69_s.jpg	(c) Todd Pierson, some rights reserved (CC BY-NC-SA)	44
Uvalde County, TX	48463	http://www.inaturalist.org/observations?place_id=3029	606	40151	Mexican Free-tailed Bat	Tadarida brasiliensis	https://farm4.staticflickr.com/3732/11362443964_eb686712c9_s.jpg	(c) Daniel Neal, some rights reserved (CC BY)	8
Tarrant County, TX	48439	http://www.inaturalist.org/observations?place_id=2444	23472	3	Cooper's Hawk	Accipiter cooperii	http://farm3.staticflickr.com/2007/1861866801_f92c88a047_s.jpg	(c) Chris Christner, some rights reserved (CC BY-NC-SA)	264
Polk County, TX	48373	http://www.inaturalist.org/observations?place_id=2433	136	47178	Largemouth Bass	Micropterus salmoides	http://farm5.staticflickr.com/4137/4882872896_0a3bf7c727_s.jpg	(c) Noel Burkhead, some rights reserved (CC BY-NC-SA)	3
Sterling County, TX	48431	http://www.inaturalist.org/observations?place_id=2588	29	47126	Broadleaf milkweed	Asclepias latifolia	http://farm4.staticflickr.com/3083/3664036604_028e9e22b3_s.jpg	(c) Gary Nored, some rights reserved (CC BY-NC)	6
Brazoria County, TX	48039	http://www.inaturalist.org/observations?place_id=2731	2590	47158	Monarch	Danaus plexippus	http://farm4.staticflickr.com/3224/2972095940_9bc2608e00_s.jpg	(c) TexasEagle, some rights reserved (CC BY-NC)	72
Milam County, TX	48331	http://www.inaturalist.org/observations?place_id=885	1035	47126	Camphorweed	Heterotheca subaxillaris	http://static.inaturalist.org/photos/495266/square.jpg?1379036842	(c) botanygirl, all rights reserved	11
San Saba County, TX	48411	http://www.inaturalist.org/observations?place_id=383	119	26036	Western Diamondback Rattlesnake	Crotalus atrox	http://farm2.staticflickr.com/1275/1347727277_5dae0335df_s.jpg	(c) Jerry Oldenettel, some rights reserved (CC BY-NC-SA)	6
Bee County, TX	48025	http://www.inaturalist.org/observations?place_id=875	77	26036	Texas Horned Lizard	Phrynosoma cornutum	http://farm1.staticflickr.com/184/395828737_dc53a4b698_s.jpg	(c) Amy  Buthod, some rights reserved (CC BY-NC-SA)	10
Stark County, OH	39151	http://www.inaturalist.org/observations?place_id=296	1416	3	American Robin	Turdus migratorius	http://farm1.staticflickr.com/37/101735605_a60d7f0df0_s.jpg	(c) Eric Heupel, some rights reserved (CC BY-NC)	4
District of Columbia	11001	http://www.inaturalist.org/observations?place_id=7643	3160	40151	Eastern Gray Squirrel	Sciurus carolinensis	http://farm3.staticflickr.com/2300/1916162087_5cbc6bb42b_s.jpg	(c) David Friel, some rights reserved (CC BY)	59
Jackson County, MN	27063	http://www.inaturalist.org/observations?place_id=13404	0	0	0	0	0	0	0
Cass County, NE	31025	http://www.inaturalist.org/observations?place_id=233	256	47158	Chickweed Geometer	Haematopis grataria	http://farm4.staticflickr.com/3798/11059445413_c533b6fd8e_s.jpg	(c) Ilona L, some rights reserved (CC BY-NC-SA)	5
Dodge County, MN	27039	http://www.inaturalist.org/observations?place_id=13414	5	47126	Purple Coneflower	Echinacea purpurea	http://farm5.staticflickr.com/4015/4710035605_004b15c516_s.jpg	(c) Virginia (Ginny) Sanderson, some rights reserved (CC BY-NC-ND)	1
Hoke County, NC	37093	http://www.inaturalist.org/observations?place_id=2179	81	20978	Eastern Tiger Salamander	Ambystoma tigrinum	http://static.inaturalist.org/photos/5718/square.jpg?1444843002	(c) J. N. Stuart, some rights reserved (CC BY-NC-ND)	2
Williamson County, TX	48491	http://www.inaturalist.org/observations?place_id=2442	4772	26036	Western Diamondback Rattlesnake	Crotalus atrox	http://farm2.staticflickr.com/1275/1347727277_5dae0335df_s.jpg	(c) Jerry Oldenettel, some rights reserved (CC BY-NC-SA)	43
Sonoma County, CA	6097	http://www.inaturalist.org/observations?place_id=2764	27588	20978	California Slender Salamander	Batrachoseps attenuatus	http://farm3.staticflickr.com/2374/2433705379_4d73659aba_s.jpg	(c) Steve Lew, some rights reserved (CC BY-NC-SA)	256
Crook County, WY	56011	http://www.inaturalist.org/observations?place_id=1164	75	40151	Black-tailed Prairie Dog	Cynomys ludovicianus	http://farm3.staticflickr.com/2481/3825518952_37184461bd_s.jpg	(c) Arthur Chapman, some rights reserved (CC BY-NC-SA)	9
Laramie County, WY	56021	http://www.inaturalist.org/observations?place_id=412	23	40151	Pronghorn	Antilocapra americana	http://farm4.staticflickr.com/3137/2880797740_4323ec3edf_s.jpg	(c) Erin and Lance Willett, some rights reserved (CC BY-NC-ND)	3
Weston County, WY	56045	http://www.inaturalist.org/observations?place_id=479	19	3	Western Meadowlark	Sturnella neglecta	http://farm3.staticflickr.com/2226/2520738486_45825bf370_s.jpg	(c) Dan Dzurisin, some rights reserved (CC BY-NC-ND)	1
Teton County, WY	56039	http://www.inaturalist.org/observations?place_id=1784	1689	40151	Moose	Alces americanus	http://farm3.staticflickr.com/2032/1573176627_ccebe4e438_s.jpg	(c) Susan Hunt, some rights reserved (CC BY-NC-ND)	50
Big Horn County, WY	56003	http://www.inaturalist.org/observations?place_id=1852	7	40151	American Pika	Ochotona princeps	http://farm5.staticflickr.com/4135/4935076505_b7ee85c0ed_s.jpg	(c) Daniele Colombo, some rights reserved (CC BY-NC-SA)	2
Jefferson County, MT	30043	http://www.inaturalist.org/observations?place_id=362	22	3	Common Nighthawk	Chordeiles minor	http://farm4.staticflickr.com/3049/2592837719_5fa8180f9c_s.jpg	(c) Jerry Oldenettel, some rights reserved (CC BY-NC-SA)	2
